"Thu Apr 03 19:27:37 CEST 2014";"@Manizer75001";"@iVerger";"heureusement";"ma";"maman";"n'a";"aucun";"point";"commun";"avec";"#boutin,";"dieu";"merci";"@jeromeinparis"
"Thu Apr 03 19:27:16 CEST 2014";"@Romain1571";"RT";"@MichelJanva:";"Jean-François";"Copé";"condamne";"les";"propos";"de";"Christine";"Boutin";"http://t.co/BXmxDeW5PX"
"Thu Apr 03 19:27:03 CEST 2014";"@cavada2";"RT";"@BenoitCAZALS:";"Dans";"un";"instant,";"le";"dérapage";"de";"@ChristineBoutin";"dans";"#LGJ.";"Merci";"de";"dénoncer";"l'immondicité";"de";"cette";"femme";"!";"#Boutin";"#Bou…"
"Thu Apr 03 19:26:49 CEST 2014";"@AWSupertramp";"RT";"@partisocialiste:";"Le";"Parti";"socialiste";"condamne";"les";"propos";"homophobes";"de";"Christine";"Boutin";"-";"par";"@marccoatanea";"";"http://t.co/S4HS7uz3FR"
"Thu Apr 03 19:26:40 CEST 2014";"@Liliane7777777";"RT";"@Dreuz_1fo:";"Christine";"Boutin";":";"«";"L'homosexualité";"est";"une";"abomination";"»";"http://t.co/Zkghex8tCU"
"Thu Apr 03 19:26:12 CEST 2014";"@CAROTRABICH";"RT";"@Pierredu19:";""L'homosexualité";"est";"une";"abomination"";"deux";"responsables";"#UMP";"appellent";"leur";"parti";"à";"condamner";"les";"propos";"de";"#Boutin";"http://…"
"Thu Apr 03 19:25:51 CEST 2014";"@david_sillet";"RT";"@partisocialiste:";"Le";"Parti";"socialiste";"condamne";"les";"propos";"homophobes";"de";"Christine";"Boutin";"-";"par";"@marccoatanea";"";"http://t.co/S4HS7uz3FR"
"Thu Apr 03 19:24:51 CEST 2014";"@NathAnimaVeg";"RT";"@David_J_B:";"http://t.co/fJ3k18U26W";"Ma";"sexualité";"est";"une";"abomination";"mais";"ta";"gueule";"est";"abominable";"?,";"#ChristineBoutade";"!";"cc:";"@ChristineB…"
"Thu Apr 03 19:24:33 CEST 2014";"@arturmdcr";"RT";"@BenoitCAZALS:";"Dans";"un";"instant,";"le";"dérapage";"de";"@ChristineBoutin";"dans";"#LGJ.";"Merci";"de";"dénoncer";"l'immondicité";"de";"cette";"femme";"!";"#Boutin";"#Bou…"
"Thu Apr 03 19:24:18 CEST 2014";"@Pierredu19";""L'homosexualité";"est";"une";"abomination"";"deux";"responsables";"#UMP";"appellent";"leur";"parti";"à";"condamner";"les";"propos";"de";"#Boutin";"http://t.co/LmO0yP83Gm"
"Thu Apr 03 19:24:01 CEST 2014";"@A_Praseodyme";"RT";"@David_J_B:";"http://t.co/fJ3k18U26W";"Ma";"sexualité";"est";"une";"abomination";"mais";"ta";"gueule";"est";"abominable";"?,";"#ChristineBoutade";"!";"cc:";"@ChristineB…"
"Thu Apr 03 19:23:53 CEST 2014";"@AWSupertramp";"RT";"@arnocast:";"Pour";"@christineboutin,";"l'homosexualité";"est";"une";""abomination"";":";"des";"propos";"pénalement";"condamnables";"http://t.co/UJ4dEYS3AW";"via";"…"
"Thu Apr 03 19:23:28 CEST 2014";"@NataliGuillaume";"Boutin";"est";"née";"300";"ans";"trop";"tard";"…"
"Thu Apr 03 19:23:08 CEST 2014";"@arnocast";"Pour";"@christineboutin,";"l'homosexualité";"est";"une";""abomination"";":";"des";"propos";"pénalement";"condamnables";"http://t.co/UJ4dEYS3AW";"via";"@GBenilan"
"Thu Apr 03 19:22:41 CEST 2014";"@Eat_And_Hit";"RT";"@stephanemarie15:";"Une";"faille";"chez";"toi,";"#Boutin,";"quelque";"chose";"d'impénétrable...";"http://t.co/lIwGErqufX"
"Thu Apr 03 19:22:35 CEST 2014";"@brunobretel17";"RT";"@LeNouvelObs:";""On";"est";"envahi",";""abomination"...";"Les";"pires";"propos";"de";"Boutin";"sur";"l'homosexualité";">>";"http://t.co/7C4qC0OVsQ";"http://t.co/isi…"
"Thu Apr 03 19:22:34 CEST 2014";"@etud_droit";"C'est";"le";"directeur";"de";"campagne";"de";"Boutin,";"sisi.";"#Perle";"http://t.co/TLjAzEstPW"
"Thu Apr 03 19:22:21 CEST 2014";"@PierreBruvier";"RT";"@FernandRaynaud:";"-";"Mâme";"Boutin,";"décoincez-vous,";"baisouillez";"un";"coup,";"ça";"désinhibe.";"-";"Doux";"Jésus";"!";"-";"Arrêtez";"d'serrer";"les";"fesses";"!";"-";"Au";"s…"
"Thu Apr 03 19:22:15 CEST 2014";"@murse_b";".";"@jdflaysakier";"mince,";"j'ai";"cru";"que";"Christine";"Boutin";"était";"morte";"!";"#rage"
"Thu Apr 03 19:21:58 CEST 2014";"@MarieDoloresPro";"RT";"@FaurePierre:";"Tout";"à";"fait";"d'accord";"avec";"cette";"initiative!";""Deux";"UMP";"appellent";"à";"sanctionner";"Boutin";"http://t.co/xQOuQTlkHz";"via";"@Le_Figaro""
"Thu Apr 03 19:21:50 CEST 2014";"@BenoitCAZALS";"Dans";"un";"instant,";"le";"dérapage";"de";"@ChristineBoutin";"dans";"#LGJ.";"Merci";"de";"dénoncer";"l'immondicité";"de";"cette";"femme";"!";"#Boutin";"#BoutiniseUneExpression"
"Thu Apr 03 19:21:46 CEST 2014";"@stephanemarie15";"Une";"faille";"chez";"toi,";"#Boutin,";"quelque";"chose";"d'impénétrable...";"http://t.co/lIwGErqufX"
"Thu Apr 03 19:21:08 CEST 2014";"@Lalou_be";"Christine";"#Boutin";"prend";"beaucoup";"de";"drogue.";"Elle";"doit";"finir";"dans";"un";"couvent.";"";"Oui";"oui."
"Thu Apr 03 19:20:30 CEST 2014";"@JMPfouff";"Académie";"à";"la";"relecture.";"Le";"Grassico,";"Parfait";"Mandanda,";"Jean-Michel";"Aphatie";"et";"Christine";"Boutin";"au";"programme.";"#RSCL";"#RSCA"
"Thu Apr 03 19:20:16 CEST 2014";"@Nuncensemper";"RT";"@intwittoveritas:";"En";"fait";"Dieu";"nous";"a";"envoyé";"Boutin";"comme";"un";"avant-goût";"de";"l'Enfer."
"Thu Apr 03 19:20:10 CEST 2014";"@bonsoirmichel";"Sachez";"Madame";"Boutin,";"qu’être";"une";"abomination";"à";"vos";"yeux";"est";"un";"honneur";"et";"même";"un";"soulagement."
"Thu Apr 03 19:19:51 CEST 2014";"@AlexBast75";"RT";"@bselun:";"À";"lire";":";"Christine";"Boutin,";"la";"folle";"qui";"cache";"la";"fôret.";"Par";"@JulienKoj";"(et";"via";"@_Nico_)";"http://t.co/UC4OcEtQ4R";"#TaGueuleBoutin"
"Thu Apr 03 19:19:14 CEST 2014";"@laurent_tlse312";"@francoisgapihan";"j'imagine";"même";"pas";"si";"un";"jour";"Boutin";"est";"votre";"invitée";";-)"
"Thu Apr 03 19:18:56 CEST 2014";"@Johane_alexie";""Christine";"Boutin";"doit";"être";"condamnée"";"http://t.co/upYcklofMW"
"Thu Apr 03 19:18:22 CEST 2014";"@jeromeinparis";"LOLILOL";"RT";"“@iVerger:";"@Manizer75001";"@jeromeinparis";"ahhhhh";"Boutin";"votre";"grande";"obsession";"!";"Un";"problème";"avec";"maman";"sans";"doute”"
"Thu Apr 03 19:17:39 CEST 2014";"@Bellerofond";"Que";"dit";"Christine";"Boutin";"des";"homosexuels";"?";"Florilège";"http://t.co/u9HGAwgoOa";"via";"@LeNouvelObs"
"Thu Apr 03 19:17:20 CEST 2014";"@CreepyKai";"RT";"@An_Totony:";"Christine";"Boutin";":";""l'homosexualité";"est";"une";"abomination."";"C'est";"vrai";"que";"se";"marier";"avec";"un";"membre";"de";"sa";"famille";"c'est";"mieux.…"
